station_a,station_b,distance_km
Faisceau_Relais,Liaison_et_Tiroir_du_Relais_),566.6188247016257
Faisceau réception,Faisceau_Relais,567.3519769002567
Acces_a_Chantier_Quai_militaire,Chantier_Quai_militaire,0.9667413534296283
Chantier_Quai_militaire,Dépôt,138.18344188936797
Acces_a_Faisceau_Reserve_Nord,Faisceau_Reserve_Nord,0.2800980821582468
Bif_140000/172000,Remilly,0.3870989919106659
Acces_a_Faisceau_Remilly,Remilly,0.10636266710516931
Bif_140000/172000,Bif_172000/005345,5.632025912872758
Bif_140000/172000,Sanry-sur-Nied,4.8811005359147766
Bif_140000/140370,Bif_140000/172000,7.74337892885304
Bif_140000/172000,Faisceau_Remilly,1.4351488724535963
Bif_Rac_de_Rouen,Faisceau_Serquigny,1.105809373698657
Beaumont-le-Roger,Bif_Rac_de_Rouen,4.186536608947846
Bif_Rac_de_Rouen,Bif_cote_Paris,1.6893627197955592
Acces_a_Faisceau_Serquigny,Faisceau_Serquigny,0.779702834573676
Faisceau_Serquigny,Serquigny,0.29007501288603227
Acces_a_Faisceau_Rognac_V6_a_V20,Acces_a_Faisceau_impair_n2,0.9575975981899548
Acces_a_Faisceau_impair_n2,Coop_des_Agriculteurs_du_Loir_et_Cher_La_Franciade,521.3721786017982
Acces_a_Faisceau_Rognac_V6_a_V20,Vitrolles-Aeroport-Marseille-Provence,2.996774216303283
Acces_a_Faisceau_Pair_V4_a_V8,Faisceau Pair V4 à V8,712.0441485325516
Faisceau Pair V4 à V8,La_Ferte-Bernard,564.3526228403651
Faisceau Pair V4 à V8,Sept,572.6731615378962
Faisceau Pair V4 à V8,Pouzauges,415.5438265548193
Bif_316000/317000,Faisceau Pair V4 à V8,712.0667044062891
Faisceau Pair V4 à V8,Louverne,562.0007150402681
Faisceau Pair V4 à V8,La_Ferte-Hauterive,432.8294159646743
Bif_80000/804000,Faisceau Pair V4 à V8,393.5189245569277
Faisceau Pair V4 à V8,Faisceau_Impair_V3_a_V11,492.89650313631506
Acces_a_Poste_4_PEI_PMV,Faisceau Pair V4 à V8,202.92969292821337
Faisceau Pair V4 à V8,Faisceau_Triage,367.0000806152562
Bessay,Faisceau Pair V4 à V8,438.06424008192676
Faisceau Pair V4 à V8,Lannemezan,0.3854044898753142
Bif_420000/436000,Faisceau Pair V4 à V8,563.4067926463368
Acces_a_Faisceau_Impair_V3_a_V5,Faisceau Pair V4 à V8,626.8645182153339
Bif_650000/667000,Faisceau Pair V4 à V8,0.05152234598622215
Jct_286000/289000,Marquillies,2.9156717128371255
Bif_289000/265000,Jct_286000/289000,0.5199697226807716
Jct_286000/289000,Service_local,0.0847311751996059
Marquillies,Salome,2.2536801138940796
Faisceau_Annexe_Depot,Les_Ardoines,0.32329377622037647
Base_Travaux,Les_Ardoines,224.60946517231983
Faisceau_Annexe_Depot,Technicentre_de_Paris-Rive-Gauche,0.09722464074433376
Faisceau_CNC,Faisceau_Vesoul_Noidans_V1_a_V27_+_Naviland,406.0581002527234
Acces_a_Faisceau_Vesoul_Noidans_V1_a_V27_+_Naviland,Faisceau_Vesoul_Noidans_V1_a_V27_+_Naviland,1.5677552725922976
Bif_001000/847000,Faisceau_Vesoul_Noidans_V1_a_V27_+_Naviland,1.6436352598255337
Faisceau_CNC,Technicentre_de_SPDC,0.09902245847314939
Acces_a_Faisceau_Vesoul_Noidans_V1_a_V27_+_Naviland,Faisceau_CNC,407.48419899052703
EMT_Tours_St_Pierre_UPT_Logistique,Faisceau_CNC,0.04871554505969585
Bif_408000/429000/429310,Bif_429000/429310/408000,0.3019573084148525
Bif_408000/429000/429310,Le_Plessis_faisceau_LGV,29.615936279596696
Urcay,Vallon,10.518770050153913
Magnette,Vallon,8.04768669398797
Faisceau_Pair_V6_a_V10,Jct_340000/359000,0.12047422685809822
Bif_362000/359000,Faisceau_Pair_V6_a_V10,0.06925083173212448
Acces_a_Faisceau_Pair_V6_a_V10,Faisceau_Pair_V6_a_V10,0.05134032778853981
Faisceau_Pair_V6_a_V10,La_Suze,192.72801846852212
Faisceau_Pair_V6_a_V10,Ste-Pazanne,323.58287618949197
Faisceau_Pair_V6_a_V10,Voivres,187.91353176712212
Faisceau_Pair_V6_a_V10,Port-St-Pere-St-Mars,319.7725552866833
Faisceau_Pair_V6_a_V10,Faisceau_des_Garages,0.8432683449257496
Bif_340000/359000,Jct_340000/359000,0.6143132451699269
Bif_362000/359000,Jct_340000/359000,0.056675880641056345
Bif_272000/276100,Faisceau_Cour_Sud_Voies_SL,0.20589096961694373
Bif_272000/276100,Jct_259000/272000,0.3237571825417908
Douai,Faisceau_Cour_Sud_Voies_SL,0.13562664217012385
Mer,Suevres,4.778316871436114
Giroux,Gray,0.66396489589429
Acces_a_Giroux,Giroux,0.9213307589498888
Bif_450606_/_450000,ZI_de_Saint_Barthelemy,2.6049844880773705
ITE_n102,ZI_de_Saint_Barthelemy,0.43472100903646593
Acces_a_Garage_Impair,Faisceau_V30_a_V36,623.959824058482
Acces_a_Garage_Impair,Garage_Pair,623.8339908763301
Acces_a_Garage_Impair,Garage_Impair,623.8212204815659
Acces_a_Garage_Impair,Port_de_Gennevilliers,2.7950061749161303
Acces_a_Garage_Impair,Gennevilliers,0.9367594932775435
Bif_731000/810000,Faisceau_V30_a_V36,0.1286892351772004
Centre_de_stockage,SITAC,6.871821384229143
Celon,GARROT_CHAILLAC,0.16655297632122765
Jct_736000/737000,"Km_362,7",2.6659216396491825
"Km_362,6","Km_362,7",0.04823099516400625
Faisceau_impair_3_et_5,Jct_736000/737000,476.5586356963886
Faisceau_Impair_V5_a_V29,Jct_736000/737000,0.05087392308386913
Bif_736000/737000,Jct_736000/737000,0.5895109100933517
Chalonnes,Faisceau_Impair_Equipement,4.495644015953311
Faisceau_Impair_Equipement,La_Possonniere,0.6418088999993684
Acces_a_Faisceau_Impair_Equipement,Faisceau_Impair_Equipement,0.6074878398812223
Chalonnes,Chemille,13.93507902287038
Faisceau_Garages_pour_Embranchements,Lomme (MIN),0.136927918239841
Faisceau_V1_a_V4_-_EDF_LA_MAXE,Faisceau_Voies_6_a_12,1.802238149937
Jct_830000/839000,Nuits-sous-Ravieres,0.07340811742484757
Acces_a_Faisceau_Pair_Nuits-sous-Ravieres,Nuits-sous-Ravieres,0.6601030499871848
Faisceau_impair_Nuits-sous-Ravieres,Jct_830000/839000,0.20359066171468573
Acces_a_Faisceau_impair_Nuits-sous-Ravieres,Jct_830000/839000,0.8450693532644427
Chartrettes,Livry-sur-Seine,2.8458233172948533
Faisceau_Paris-St-Lazare_Voies_32_a_42,Jct_334000/340000,4.652006758855778
Jct_334000/340000,Jct_334900/340000,4.392532871555935
Jct_334000/340000,Paris-Batignolles,2.9985343666510484
Jct_334000/340000,Pont-Cardinet,3.574897838871477
Jct_334000/340000,Paris-St-Lazare,5.041908850245507
Faisceau_Groupe_Remblai,Jct_334000/340000,3.0542732282130785
Clichy-Levallois,Jct_334000/340000,1.8940141503331647
Jct_334000/340000,Les_Vallees,1.7756437811655572
Jct_334000/334900,Jct_334000/340000,0.4310654105622876
Faisceau_Groupe_Formation,Jct_334000/340000,3.497668505752032
Asnieres-sur-Seine,Jct_334000/340000,0.6041970868603607
Acces_a_Faisceau_Groupe_Auxiliaire,Jct_334000/340000,1.655778608210765
Chantier_Batignolles_Poste_5,Jct_334000/340000,1.5295822643683705
Acces_a_Faisceau_Paris-St-Lazare_Voies_32_a_42,Faisceau_Paris-St-Lazare_Voies_32_a_42,0.21458777210318788
AGRICHER_n2,Bengy,5.150634411070843
AGRICHER_n2,Avord,3.197754791599274
Bengy,Nerondes,5.511703502883977
Acces_a_Faisceau_GARAGES,Faisceau_GARAGES,8.132761104100952
Billy-Montigny,Faisceau_GARAGES,2.6919967654714863
Faisceau_GARAGES,Interbrew_France,29.584356775045116
Bif_295000/293000,Faisceau_GARAGES,29.604229333369567
Faisceau_GARAGES,Faisceau_Triage,733.3166130668029
Bif_240000/267000,Faisceau_GARAGES,89.97924476851081
Faisceau_GARAGES,Fourmies,90.28720837558856
Faisceau_GARAGES,Henin-Beaumont,0.2314010190529171
Acces_a_Faisceau_GARAGES,Bif_295000/295606,23.448953235280463
Acces_a_Faisceau_GARAGES,Faisceau_Garages_Pairs,101.80010484192108
Acces_a_Faisceau_GARAGES,Bif_286000/287100,0.038898030303001804
Acces_a_Faisceau_GARAGES,Dourges,9.099531684043342
Acces_a_Faisceau_GARAGES,Faisceau_SERVICE_LOCAL,98.37501172056628
Acces_a_Faisceau_GARAGES,Bif_294000/295000,23.365721515216187
Acces_a_Faisceau_GARAGES,ITE_Manufacturing_Pont-a-Vendin,0.08461013658271359
Bif_070000/087300,Nancois-Tronville,18.47313835998474
Bif_027000/070000,Nancois-Tronville,0.18871167245981357
Bif_070000/087300,Bif_070000/088000,1.5771321125149638
Bif_180000/180606,Woippy,0.294840501425538
Bif_180000/180606,Poste_MR_de_Woippy,0.965511242817889
Bif_de_Plaisir,Villiers-Neauphle-Pontchartrain,4.069022726936361
Acces_a_Faisceau_Argenteuil_V41_a_V62,Faisceau_Argenteuil_V41_a_V62,0.6356816616038806
Bif_de_Bourceron,Faisceau_Argenteuil_V41_a_V62,0.932214661066543
Bif_de_Soulezard,Faisceau_Argenteuil_V41_a_V62,0.25471440662092765
Acces_a_Faisceau_Argenteuil_V41_a_V62,Bif_du_Val-Notre-Dame_GC,0.18085882272640863
Acces_a_Faisceau_Argenteuil_V41_a_V62,Bif_de_Soulezard,0.380968356711475
Acces_a_Faisceau_Argenteuil_V41_a_V62,Bif_334301/334302,0.05242236045825178
Bif_867606/867610/867808,DESPLAT,0.2793993439060341
Bif_867606/867610/867808,SEVA,0.05648374004776476
DESPLAT,LAURENT,0.5326138130586043
Faisceau_Buisserate,Quai_Militaire,417.36051472044073
Acces_a_Faisceau_Buisserate,Faisceau_Buisserate,2.052658607125065
Faisceau_Buisserate,St-Egreve-St-Robert,2.3075482594981924
Acces_a_Quai_Militaire,Quai_Militaire,418.2568988375515
"Km_258,6_V2",Quai_Militaire,120.34749784450943
Faisceau_Bitray,Quai_Militaire,123.03523407728149
Bif_905000/905641,Quai_Militaire,417.76623923141125
La_Chapelle-St-Mesmin,Quai_Militaire,4.98654669302101
Bif_de_Chartres,Quai_Militaire,0.5374247178685044
Cavaillon (MIN),Remisage_Marche_d_interet_National,0.1534769672498201
Bif_de_Cheval_Blanc,Cavaillon (MIN),2.7541534489265844
Faisceau_impair_3_a_11,Montbard,146.50602256358334
Faisceau_pair_4_a_8,Montbard,512.6147231494967
Bif_042000/054000,Faisceau_impair_3_a_11,120.81971394962943
Faisceau_Pair_6_a_8,Faisceau_impair_3_a_11,316.0730773495708
Acces_a_Faisceau_impair_3_a_11,Faisceau_impair_3_a_11,548.9835157880829
Bif_850000/878000,Faisceau_impair_3_a_11,0.05535795035533273
Faisceau_impair_3_a_11,Vias,439.9691349648937
Faisceau_impair_3_a_11,St-Medard-d'Eyrans,552.0999319476582
Beautiran,Faisceau_impair_3_a_11,549.0794114410526
Faisceau_impair_3_a_11,Pont-St-Esprit,306.31565670085996
Agde,Faisceau_impair_3_a_11,438.36522403701883
Bif_502300/568000,Bif_502300/570000,1.6744705843661216
Bif_502300/568000,Bordeaux-Bastide,0.1264789278635328
Bif_502300/568000,Bif_Rac_Circulaire_de_Bordeaux_Bastide,0.3727354928835104
Bif_502300/570000,Bif_la_Souys,0.05071154844580405
Bif_502300/570000,Cenon,1.55899214199554
Acces_a_Faisceau_pair_4_a_8,Faisceau_impair_voie_3,181.40153243444587
Acces_a_Faisceau_pair_4_a_8,Faisceau_pair_4_a_8,0.6300528396121949
Acces_a_Faisceau_pair_4_a_8,Assier,169.86288923468447
Acces_a_Faisceau_pair_4_a_8,Gagny,631.6345702884288
Acces_a_Faisceau_pair_4_a_8,Gramat,183.80127318284093
Acces_a_Faisceau_pair_4_a_8,Genlis,499.4134431392144
Acces_a_Faisceau_pair_4_a_8,Gourdon,190.60581030523497
Acces_a_Faisceau_pair_4_a_8,Faisceau_impair_3_a_7,219.6236297952454
Acces_a_Faisceau_pair_4_a_8,Faisceau_impair_3_a_13,190.35394569231428
Acces_a_Faisceau_pair_4_a_8,Faisceau_pair_6_et_8,16.263548171471186
Acces_a_Faisceau_pair_4_a_8,Trebes,0.5348246165473463
Faisceau_impair_voie_3,Wesserling,453.5691069164005
Faisceau_impair_voie_3,Fellering,453.7161079675014
Aumont-Aubrac,Faisceau_impair_voie_3,0.24280817076531677
Accès à Faisceau Reception,Faisceau Reception,568.2564808335934
Acces_a_Faisceau_Debranchement,Faisceau Reception,568.993318613236
Acces_a_Faisceau_Manuvre_Formation,Faisceau Reception,0.2188228412451408
Faisceau Reception,Faisceau_Annexe,569.040333097796
Faisceau Reception,Faisceau_RAG,0.2408690357905883
Bif_640000/649000,"Km_183,9",2.8357328252366543
Bif_880000/883000,St-Martin-du-Mont,12.801680443337078
Bif_880000/883000,Bif_880000/884000/883000,0.17141924373083475
Pont-d'Ain,St-Martin-du-Mont,5.247084702555322
Lutzelhouse,Mullerhof,1.5435469168224647
Mullerhof,Urmatt,1.944464830966254
Lutzelhouse,Wisches,2.130637611474828
Bif_431000/431315,Bif_Montlouis,2.8951476071855295
Bif_431000/431310,Bif_431000/431315,34.43158604289782
Bif_LGV_SEA,Bif_Montlouis,5.0388359660196205
GARAGES_PAIRS_Conchil-le-Temple,Rue,9.455735806513728
Faisceau_V8_a_V10,Grasse,0.23968647389356074
Etalans,Le_Valdahon_Camp_Militaire,3.298676833334617
Bif_873000/872000,Etalans,4.396534414890655
Faisceau_Impair_V3_a_V9,Le_Valdahon_Camp_Militaire,458.49555933310177
La_Marina,Sollies-Pont,3.3475386524860133
La_Marina,Zone_Industrielle_de_Toulon-Est,1.7000711635708334
Bif_LGV_005000_/_Racc_005340,Bif_Racc_005340_/_Racc_005341,1.1798481670862635
Bif_LGV_005000_/_Racc_005340,Meuse-TGV,53.32251737082706
Bif_LGV_005000_/_Racc_005340,Bif_LGV_005000_/_Racc_005341,0.0517017265815792
Bif_Racc_005340_/_090000,Bif_Racc_005340_/_Racc_005341,2.256355225801779
Bif_LGV_005000_/_Racc_005341,Bif_Racc_005340_/_Racc_005341,1.1281504377381864
Bif_Racc_005340_/_Racc_005341,Bif_Racc_005341_/_090000,1.5039893762394978
Acces_a_Garage_Pair,Bif_731000/810000,0.013786443360994403
Bif_731000/810000,IMAC_AGRO,0.20923957548115318
EP1,Garage_Pair,684.2998132751027
Garage_Pair,Garage_impairs,621.4273505836161
Acces_a_Faisceau_Peyrade,Garage_Pair,0.04738981217956382
Acces_a_Garage_impairs,Garage_Pair,622.227324064874
Garage_Pair,Montcornet,698.6885291663694
Acces_a_Garage_Pair,Garage_Pair,1.404831388387934
Bif_205000/205316,Chantier_Equipement,190.18184890418087
Chantier_Equipement,Les_Yvris-Noisy-le-Grand,42.356052693593405
Bif_824000/830000,Chantier_Equipement,609.9803000584863
Bif_561000/561606,Chantier_Equipement,202.57319876767534
Bif_785000/798000,Chantier_Equipement,458.63796872140995
Chantier_Equipement,La_Ferte-sous-Jouarre,65.87216970049437
Chantier_Equipement,Etablissements_Hutchinson,0.04923840613990866
Chantier_Equipement,Nanteuil-Saacy,71.67611348809521
Chantier_Equipement,Villiers-sur-Marne-Le_Plessis-Trevise,40.94188788054854
Chantier_Equipement,"ITE_Km_133,4",641.0979229367454
Acces_a_Chantier_Equipement,Chantier_Equipement,458.8016505442723
Bif_420000/475000,Chantier_Equipement,375.9655025121533
Chantier_Equipement,Lachaud-Curmilhac,458.63028473999935
Bif_719000/720000,Chantier_Equipement,469.9499275435644
Chantier_Equipement,Ytrac,470.98719219523537
Chantier_Equipement,Depot_Mohon,190.21836947911376
Chantier_Equipement,Chantier_Equipement_3_a_9,40.96957952071491
Bethune,Chantier_Equipement,155.20254779251997
Acces_a_Garages_Impairs,Chantier_Equipement,0.645738365040784
Chantier_Equipement,"Km_122,938",631.1931035138322
Bif_des_Fontaines,Chantier_Equipement,202.15606463687308
Chantier_Equipement,Garages_Impairs,0.020171537444677874
Bif_205000/205316,Bif_Rac_Cote_Hirson,0.5021403533311957
Bif_205000/205316,Petit-Bois,0.20879883250504497
Limoux-Flassian,Pomas,7.468538292818675
Pomas,Verzeille,3.366114055676114
Bif_001000/832306,Faisceau_Impair_+_Voie_Equipement,26.63103536491591
Bif_001000/012000,Bif_001000/832306,0.9607219467930912
Acces_a_Faisceau_Impair_+_Voie_Equipement,Faisceau_Impair_+_Voie_Equipement,0.5519452803344843
Faisceau_Impair_+_Voie_Equipement,Faisceau_Pair_+_Voies_Equipement,0.030899796060592594
Le_Cellier,Oudon,5.560908447781421
Ancenis,Oudon,9.079132952524892
Le_Cellier,Mauves-sur-Loire,3.6607345482041147
Faisceau_impair_3_et,Faisceau_impair_3_et_5,515.4520941551045
Faisceau_impair_3_et_5,Thenon,440.00901116763873
Champagney,Faisceau_impair_3_et_5,104.72094286452989
Faisceau_impair_3_et_5,Peyrehorade,681.2966876160209
Castillon,Faisceau_impair_3_et_5,533.1148356401451
Acces_a_Faisceau_impair_3_et_5,Faisceau_impair_3_et_5,430.4844421153182
Faisceau_impair_3_et_5,Limeyrat,446.59712190090625
Balsieges-Bourg,Faisceau_impair_3_et_5,337.8773527920578
Faisceau_impair_3_et_5,Le_Bousquet-d'Orb,422.44327691355056
Faisceau_impair_3_et_5,Faisceau_pair_4_a_8,500.59390515769536
Bif_850000/875000,Faisceau_impair_3_et_5,8.098714678528006
Faisceau_impair_3_et_5,Villiers-St-Georges,294.13994067563635
EP,Faisceau_impair_3_et_5,394.4356594975745
Acces_a_Faisceau_pair_4_et_6,Faisceau_impair_3_et_5,537.0462180920939
Faisceau_impair_3_et_5,Les_Salelles,346.747236920085
Faisceau_impair_3_et_5,Labruguiere,479.3278880346639
Faisceau_impair_3_et_5,St-Jean-Pied-de-Port,714.0449037813204
Faisceau_impair_3_et_5,Urt,696.5708843153252
Condat-le-Lardin,Faisceau_impair_3_et_5,430.6873101261397
Acces_a_Faisceau_impair_3_a_7,Faisceau_impair_3_et_5,715.696724915592
Faisceau_impair_3_et_5,Le_Monastier,346.01581053335195
Faisceau_impair_3_et_5,Moissac,503.12605292811367
Faisceau_impair_3_et_5,LSI,432.12907572401264
Faisceau_impair_3_et_5,Penne,502.28945880039583
Faisceau_impair_3_et_5,Lamothe-Montravel,528.893700565545
Faisceau_impair_3_et_5,Vaux-et-Chantegrue,0.36948694377830854
Bif_001000/042000,Faisceau_pair_Lure,0.535419251321993
Bif_001000/042000,Vesoul,25.448168176781213
Bif_001000/042000,Luxeuil-les-Bains,16.49346747205212
Acces_a_Faisceau_pair_Lure,Faisceau_pair_Lure,0.7286178476313372
Faisceau_impair_Lure,Faisceau_pair_Lure,0.08565190690142202
Faisceau_garage_materiel_-_Parc_EMS,St-Sulpice-Lauriere,0.17509289164218564
Challans,Faisceau_Impair_V3_a_V7,76.28391939260396
Faisceau_Impair_V3_a_V7,Faisceau_Saincaize_Garage_V5,392.2175057126653
Faisceau_Impair_V3_a_V7,Faisceau_Pair_V6_a_V8,119.0242889897593
Faisceau_Impair_V3_a_V7,Saincaize,392.0658408254617
Acces_a_Faisceau_Impair_V3_a_V7,Faisceau_Impair_V3_a_V7,76.40155872687329
EDF,Faisceau_Impair_V3_a_V7,500.9390776682642
Faisceau_Impair_V3_a_V7,St-Etienne-de-Montluc,33.66768174650625
Faisceau_Impair_V3_a_V7,Severac,3.8094475914548047
Acces_a_Faisceau_Impair_V3_a_V7,Challans,0.13536583759775014
Faisceau_Vienne_Impair,Vienne,0.14778932831235578
Estressin,Vienne,2.2025242045719824
Faisceau_Vienne_Impair,Faisceau_Vienne_Pair,0.5206536103617722
Mulhouse-Nord,Relais,2.7679285499763195
Acces_a_Debranchement/Formation,Relais,3.2412508010659953
Atelier_de_maintenance_TER-REGIOLIS,Relais,0.06746841856388117
Chantier_CREM,Relais,0.1485046646555149
Acces_a_Relais,Relais,1.145233259667773
Acces_a_Debranchement/Formation,Mulhouse-Nord,1.0990554759136075
Acces_a_Les_Laumes-Alesia_PAIR,Les_Laumes-Alesia_PAIR,0.2545723101299659
Acces_a_Les_Laumes-Alesia_PAIR,EIV_des_Laumes,0.009462650967620896
Acces_a_Les_Laumes-Alesia_PAIR,Bif_757000/830000,0.04783227040977389
Bif_du_Val-Notre-Dame,Val-d'Argenteuil,0.19577007930036136
Bif_de_Soulezard,Val-d'Argenteuil,0.4774544396302029
Bif_du_Val-Notre-Dame,UO_Transilien_VND,0.19267065825972887
Bif_du_Val-Notre-Dame,Cormeilles-en-Parisis,3.2925442916152083
Departement_de_la_Nievre,Tronsanges,4.644154525945477
La_Marche,Tronsanges,3.1628395891545322
Departement_de_la_Nievre,Pougues-les-Eaux,0.4187075923917915
Rognac,ZI_Rognac,2.3620747739540153
Faisceau_pair_reception_SHELL,ZI_Rognac,2.074985947814099
Faisceau_impair_n1,Rognac,518.3152061958903
Bif_d'Aix_Marchandises,Rognac,10.499333446818898
Banassac-La_Canourgue,Campagnac-St-Geniez,10.692725897698693
Bif_790000/790611,Gerzat,0.26264758200661
Chantier_Triage,La_Croix-de-Mean,0.8013496402096455
La_Croix-de-Mean,Ste_SOGERMA,3.0382034660561503
Acces_a_Chantier_Triage,Chantier_Triage,0.3306493757744427
Les_Noues,Louvres,2.5469348603738196
Faisceau_gare,Faisceau_pair_4_a_8,340.93100024679455
Acces_a_Faisceau_impair_3_a_13,Faisceau_pair_4_a_8,315.434705837465
Faisceau_pair_4_a_8,Le_Raincy-Villemomble-Montfermeil,631.9647651600494
Faisceau_impair_3_a_13,Faisceau_pair_4_a_8,189.82788971952903
Faisceau_impair_3_a_7,Faisceau_pair_4_a_8,219.86073832492926
Bif_590000/628000,Faisceau_pair_4_a_8,202.75614923994496
Faisceau_pair_4_a_8,Malause,153.113402558527
Boisseaux,Faisceau_pair_4_a_8,562.7213389282541
Faisceau_pair_4_a_8,Prin-Deyrancon,413.5380819381462
Faisceau_pair_4_a_8,Marvejols,163.65893637825283
Bif_042000/054000,Faisceau_pair_4_a_8,604.5295908308618
Chevigny-St-Sauveur,Faisceau_pair_4_a_8,499.4223763201972
Faisceau_pair_4_a_8,Rocamadour-Padirac,189.70212111652046
Bif_850000/878000,Faisceau_pair_4_a_8,489.99346372675035
Aillevillers,Faisceau_pair_4_a_8,605.1444611629765
Faisceau_pair_4_a_8,Gramat,183.32781558008313
Chirac,Faisceau_pair_4_a_8,161.02661972635192
Faisceau_pair_4_a_8,Mauze,413.5629198199659
Bif_Rac_de_la_LGV,Faisceau_pair_4_a_8,513.9022530137809
Bif_590000/630000,Faisceau_pair_4_a_8,190.69327524724707
Angerville,Faisceau_pair_4_a_8,568.6840857834251
Andelot,Faisceau_pair_4_a_8,490.0865346884977
Faisceau_pair_4_a_8,Trebes,0.0990008830967007
Bif_797311/800000,Bif_Rac_Nord,1.070414385373083
Bif_797311/800000,Faisceau_impair_V3_a_V11,25.791685677497757
Bif_de_Lesquin,Bif_du_Mont-de-Terre,2.2245122520073597
Bif_de_Lesquin,Lesquin,0.32508588465387867
Bif_de_Lesquin,Mont-de-Terre,3.1216597689056953
Bif_216000/295000,Bif_de_Cassel,40.74429496653084
Bif_216000/295000,Bif_295000/297600,0.5377762821217877
Bif_216000/295000,Perenchies,4.210223440412409
Bif_216000/295000,Lille-Europe,3.3904692283938034
Bif_216000/295000,Bif_des_4_Maisons,1.11940959647069
Bif_216000/295000,Bif_de_St-Andre,0.02178425993149459
Bif_de_Calais,Bif_de_Cassel,48.56339887161078
Bif_d'Oxelaere,Bif_de_Cassel,1.3675461639885
Aubigny-en-Artois,Frevin-Capelle,2.9476906357223602
Aubigny-en-Artois,Savy-Berlette,2.4668729596181667
Faisceau_Poste_BV,Freteval-Moree,5.759511501578689
Faisceau_Poste_BV,Pezou,0.19662029586903815
Bretoncelles,Conde-sur-Huisne,6.344703637404333
Bretoncelles,Embt_SCAEL,0.82326796994588
Jouy-en-Josas,Petit-Jouy-Les_Loges,1.4482972821160818
Jouy-en-Josas,Vauboyen,2.172626756521969
Jct_420000/990000,Petit-Jouy-Les_Loges,3.060568248702745
Acces_a_Faisceau_Mouchard_V5_a_V21,Bif_850000/870000,0.0918600770704925
Bif_850000/870000,Faisceau_Mouchard_V18_Garage,0.13079290725084497
Champagne-sur-Seine,"Km_81,000",0.9621469619720247
Champagne-sur-Seine,Sous-Station_C_de_SAMOREAU,3.1105514204327136
"Km_81,000",Vernou-sur-Seine,3.425143127581632
Poste_MR_de_Capdenac,UPT_Capdenac,0.5827143643132943
Bif_701000/718000,UPT_Capdenac,0.027365282260439654
Acces_a_Poste_MR_de_Capdenac,Poste_MR_de_Capdenac,0.6238046331800625
Embt_Km_256.1,Poste_MR_de_Capdenac,9.394644870652003
Bif_de_Soulezard_GC,Bif_du_Val-Notre-Dame_GC,0.3791654262134794
Bif_990000/340000,Bif_de_Soulezard_GC,5.5253082622282585
Bif_334301/334302,Bif_de_Soulezard_GC,0.14737639585053036
Bif_de_Bourceron,Bif_du_Val-Notre-Dame_GC,1.3560486100809037
Acces_a_Garage_Pair,Sete,0.5941774904823599
Bif_640000/810000,Sete,1.4156470642279155
Acces_a_Faisceau_V41_a_V103,Faisceau_V41_a_V103,0.972461090754699
Acces_a_Faisceau_V41_a_V103,Cannes-Marchandises,0.13798716603361694
Acces_a_Faisceau_V41_a_V103,Acces_a_Faisceau_V4_a_V32,0.004982816154390988
Bif_821000/830000,St-Martin-de-Crau,15.244413036093164
Autres_voies,Fos-Coussoul,635.8686356286347
Nointel-Mours,Presles-Courcelles,2.1880933819580695
Bif_315000/325000,Presles-Courcelles,5.778813817228115
Courville-sur-Eure,Pontgouin,7.485656603464636
Bif_677000/677306,ZI_de_Narbonne,0.16070673889033846
677306-1/677306-2,ZI_de_Narbonne,0.5298906897843346
Ateliers_d'Occitanie,Bif_677000/677306,0.312181175930877
Abattoirs_de_la_ville_de_Narbonne,Bif_677000/677306,0.17315247452565025
BILLOM,Vertaizon,0.1094162659129268
Pont-du-Château (FRET),Vertaizon,2.7454394302504106
BILLOM,Bif_784000/784620,0.04175848842638148
Base_de_Materiaux_MERU,Bif_325911/325000,0.002011472149534973
Acces_a_Faisceau_impair_Port-d'Atelier-Amance,Faisceau_impair_Port-d'Atelier-Amance,0.9662955038178223
Acces_a_Faisceau_impair_3_a_9,Faisceau_impair_Port-d'Atelier-Amance,12.266793244232723
Faisceau_impair_Port-d'Atelier-Amance,Port-d'Atelier-Amance,0.38170821590933024
Acces_a_Faisceau_impair_Port-d'Atelier-Amance,Bif_001000/057306,0.7361360569469025
Acces_a_Faisceau_impair_Port-d'Atelier-Amance,Bif_001000/057000,0.1021325275644395
Bif_de_Beuvrages-Sud,La_Bleuse-Borne,0.6079519254909466
Bif_267000/263300,Bif_de_Beuvrages-Sud,0.1682169177944675
Bif_de_Beuvrages-Sud,Zone_Beuvrages,0.09019771715807713
Bif_267000/262000,La_Bleuse-Borne,1.5155112819602419
Bif_880000/880621,Faisceau_Impair_St-Amour,25.48605136477685
Faisceau_Impair_St-Amour,St-Amour,0.32798716605258316
Bif_880000/880621,Zone_Industrielle,103.8157402667364
Bif_880000/880621,Jct_880000/883000,1.432229621387928
Acces_a_Faisceau_pair_V10_a_V12,Faisceau_pair_V10_a_V12,0.64275316103197
Faisceau_impair_Pont-Saint-Vincent,Faisceau_pair_V10_a_V12,0.06685761110603337
Faisceau pair V4 a V6,Faisceau_pair_V10_a_V12,0.24641503083732047
Acces_a_Faisceau_impair_Pont-Saint-Vincent,Acces_a_Faisceau_pair_V10_a_V12,0.07756384460066393
Acces_a_Faisceau_pair_V10_a_V12,Faisceau_impair_Pont-Saint-Vincent,0.5831204270876834
