station_a,station_b,distance_km
Brugge,Oostkamp,5.572410983492219
Oostkamp,Y.Stuyvenberg,1.2571046222853903
Brugge-Bundel_B,Brugge-Rooster_E,0.3475695768197709
Brugge,Brugge-Rooster_E,1.505488788392211
Brugge-Rooster_E,Steenbrugge,0.5393609268003007
Brugge-Rooster_E,Zedelgem-Rooster_E/G,6.525800472271887
Brugge-Bundels_U/V,Brugge-Rooster_E,0.6654845672322702
Kinkempois-Gril_F,Kinkempois-Reception,0.46152913072786483
Kinkempois-Gril_F,Y.Voroux,10.375943265422821
Kinkempois-Formation,Kinkempois-Gril_F,0.5822074961529919
Kinkempois-Gril_F,Origine.L125L/2-3,0.3826578110683483
Kinkempois-Reception,Renory_2,0.30798694393639164
De_Pinte,Deinze-Wijksporen,7.980296268110422
De_Pinte,Eke-Nazareth,4.311652966453288
Cuesmes,Mons,2.266484804442149
Mons,Mons-Carwash,0.6488337369093449
Ghlin,Mons,4.461805183244289
Cuesmes-A.C.,Mons,1.360090350082307
Mons,Nimy,2.176616420234032
Mons,Mons-Aviation,1.3600630833146135
Cuesmes,Frameries,3.814385888736846
Froidmont,Y.Garde-Dieu,2.4217848061790703
Montzen-Ouest,Remersdaal,2.9888252702276494
Remersdaal,Sint-Martens-Voeren,5.138571891864012
Montzen,Montzen-Ouest,0.9003962124715235
Tourpes,Y.Antoing,13.336180014756472
Pepinster,Pepinster-Cite,0.6564407761841743
Nessonvaux,Pepinster,4.712890490693982
Pepinster,Verviers-Central,3.895927779795703
Juslenville,Pepinster-Cite,2.1346706140703704
Voroux-Base_travaux_LGV,Y.Voroux,0.7083242449234266
Voroux,Y.Voroux,1.4174237412980193
Ottignies,Ottignies-Relais,1.1068262629805714
Ottignies-Relais,Y.Ottignies-Relais,0.438547352123838
Ottignies,Profondsart,2.8519573546105605
Ottignies,Y.Ottignies-Relais,1.4566788142255203
Ceroux-Mousty,Ottignies,1.370544607538434
Marche-en-Famenne,Marloie,3.119607368428354
Marche-en-Famenne,Racc.Marche-Defense_Nationale,3.774816812610492
Marloie,Rochefort-Jemelle,5.834702031598476
Aye,Marloie,2.6128602368814464
Mechelen,Y.Nekkerspoel,1.2019931467500895
Mechelen,Y.Muizen,0.9787475878321088
Mechelen,Y.Heike,4.813759488632501
Genk-Goederen,Y.Boksbergheide,2.909061505877294
Boksbergheide,Y.Boksbergheide,0.5862116536732511
Y.Boksbergheide,Y.Nieuwdak,0.6729984259717934
Genk,Y.Boksbergheide,2.2531201006709827
Genk-Goed.-Uitrit_Hulpstatie,Genk-Goederen,1.7279684706491634
Genk-Goederen,Genk-Goederen-Museumlijn,1.0238731231372735
Duinbergen,Heist,1.617452037477098
Duinbergen,Knokke,1.478413867425299
Moortsele,Scheldewindeke,1.7081526743562772
Balegem-Dorp,Scheldewindeke,2.1864734857109376
Landskouter,Moortsele,2.0961642588027947
Beverst,Diepenbeek,7.186160107647334
Beverst,Y.Rooierweg,0.2720767031129311
Anderlecht-Gril_Est_Anderlecht-Rooster_Oost,Anderlecht-Gril_Ouest_Anderlecht-Rooster_West,0.8008203758045417
Anderlecht-Gril_Est_Anderlecht-Rooster_Oost,Anderlecht_Anderlecht,0.36752583547855716
Anderlecht-Gril_Ouest_Anderlecht-Rooster_West,Lijn_50C-Seinen_BY82/AY82,3.3729579029561223
Anderlecht-Gril_Ouest_Anderlecht-Rooster_West,Anderlecht_Anderlecht,0.4332959255836323
Antwerpen-Noord-Inrit_T.W.,Antwerpen-Noord-T.W.,0.5842175172764758
Antwerpen-Noord-Bundel_Bvrd,Antwerpen-Noord-Inrit_T.W.,0.4686066561199775
Verb.Evonik_Degussa_Antwerpen,Verb.Oiltanking_1,0.1148920678871383
Mons-Aviation,Mons-Carwash,0.7355719630485555
Halle,Halle-Ring,0.518341773964248
Halle,Saintes,6.4639807301907135
Halle,Y.Noord_Halle,1.7969034386688751
Halle,Halle-Goederen,0.7181168809350572
Menen,Wevelgem,4.9974350353129084
Bissegem,Wevelgem,3.3501481364136834
Antwerpen-Noord-Blok_10,Antwerpen-Noord-Perron_CHW,0.9267236523171475
Antwerpen-Noord-Blok_10,Antwerpen-Noord-Toegang_A2,1.1203837002912362
Antwerpen-Noord-Blok_10,Y.Oost_Driehoek_Lillo,0.567460276854344
Antwerpen-Noord-Blok_10,Lijn_11/1-Kruising_lijn_223,0.5876729126746344
Antwerpen-Noord-Bundel_A1,Antwerpen-Noord-Toegang_A1,1.255277320422026
Antwerpen-Noord-Doodsporen_A1,Antwerpen-Noord-Toegang_A1,0.4561374818288458
Antwerpen-Nd-Bl.9-Rooster_D/E,Antwerpen-Noord-Bundel_A1,0.6381133657417708
Brugge-Bundel_A,Brugge-Bundel_B,0.3484985054983873
Rivage,Rivage-Marchandises,0.49806790435193354
Poulseur,Rivage-Marchandises,2.0965931443241383
Comblain-la-Tour,Rivage,3.5664327890619534
Racc.Belle-Roche,Rivage,1.8537401226543155
Y.Noord_Everstein,Y.Ringvaart,0.5134081741121819
Y.Ringvaart,Y.Wippelgem,4.757658873566054
Y.Ringvaart,Y.Zuid_Everstein,0.8354092383370139
Langerbrugge,Y.Noord_Everstein,1.8805163736777346
FMVOD-Inrit-Polymers.II,Y.Noord_Everstein,3.866920417198472
Antwerpen-Noord-Blok_L9,Antwerpen-Noord-Bundel_B3,0.6353569578818454
Tongeren,Verb.Hessenatie-Autotransport,1.512300840546598
Racc.Fockedey,Racc.Polyol,0.5744409644182572
Racc.Polyol,Racc.Yara,2.0391123424416966
Lijn_220/1-Kruising_lijn_221A,Y.Ford,0.16605867723032738
Antwerpen-D.S.-Belgische_Basis,Y.Ford,1.2105613060496518
Schaerbeek-NOS_Schaarbeek-NOS,Y.Schaerbeek-Carwash_Y.Schaarbeek-Carwash,0.06191414634944439
Neufvilles-Garage,Soignies,4.869877223211
Gentbrugge-Perron_C.W.,Y.Noord_Driehoek_Ledeberg,0.17154376432844023
Y.Kruiske,Y.Oost_Driehoek_Lillo,1.3708203882956431
Y.Kruiske,Y.Ordam,0.4565841824927559
Lichtervelde,Torhout,4.624229406622676
Torhout,Zedelgem,7.950687379948534
Lichtervelde,Roeselare,8.445705534948551
Lichtervelde,Tielt,14.64569319538598
Athus-Frontiere,Y.Athus-Nord,1.118048337321473
Rodange_frontiere_B_A,Y.Athus-Nord,1.118048337321473
Niel,Schelle,1.6130419287951354
Boom,Niel,2.6070352135245223
La_Louviere-Centre,Y.La_Paix,1.5110400697939577
La_Louviere-Centre,La_Louviere-Gare_Industrielle,1.331940818165227
De_Panne,Y.Koksijde,2.8760720054476967
De_Panne,De_Panne-Doodspoor,1.8397026741801497
Oostende-Perron_T.O.P.,Oostende-Rooster_G,0.7489101016275217
Oostende-Bundel_B,Oostende-Rooster_G,0.42373628053887824
Oostende-Rooster_G,Oostende-T.W.,0.25307723621987804
Oostende,Oostende-Rooster_G,1.7975863259280507
Oostende,Oostende-Perron_T.O.P.,1.1024232012528234
Evergem-Inrit_Bundel_Zandeken,Y.Wippelgem,0.5772232708323651
Evergem-Bundel_Zandeken,Evergem-Inrit_Bundel_Zandeken,0.46329158811979076
Kortenberg,Kortenberg-Goederen,0.6190097737423704
Kortenberg,Nossegem-Rooster_C/D,1.7203402330935125
Erps-Kwerps,Kortenberg,2.9494841071618896
Erps-Kwerps,Kortenberg-Goederen,2.3312351215903093
Idegem,Zandbergen,2.568257329284347
Appelterre,Zandbergen,1.2712006556023092
Lens,Y.Lens,2.3787666760497808
Courbe_de_Jurbise-PN_78,Y.Lens,0.44686058093765074
Cambron-Casteau,Lens,3.7306335192355187
Merelbeke-Centraal,Merelbeke-Rooster_S,0.8433033022903634
Flemalle-Grande,Jemeppe-sur-Meuse,1.8764650475623135
Jemeppe-sur-Meuse,Pont-de-Seraing,0.9702962450085946
Flemalle-Grande,Y.Leman,1.3451850901462281
Herent,Y.Wilsele,2.284696184062602
Herent,Y.Herent,0.7894646113961375
Y.Holsbeek,Y.Wilsele,1.1340796311159016
Tunnel_Overboelare,Viane-Moerbeke,2.6083877526008594
Galmaarden,Viane-Moerbeke,3.484642278341975
Geraardsbergen,Tunnel_Overboelare,1.6485504434572542
Enghien,Saintes,7.724626674186905
Gembloux,Lonzee,2.9866203105524693
Ernage,Gembloux,2.881947017401945
Chapelle-Dieu,Gembloux,1.589628417804549
Beuzet,Lonzee,2.994657760598019
Beuzet,Saint-Denis-Bovesse,1.798352135438281
Denderleeuw,Liedekerke,1.9494160002701673
Essene-Lombeek,Liedekerke,1.3949053935519642
Liedekerke,Y.Sint-Katherina-Lombeek,2.2596485590870516
Denderleeuw,Y.Welle,2.000717552169079
Denderleeuw,Iddergem,1.6918637691269767
Denderleeuw,Welle,1.941814464828099
Y.Melle,Y.Meulewijk,1.9656108765078113
Lijn_50A-Seinen_467,Y.Meulewijk,3.8871594398975744
Liers,Liers-Faisceau,0.35243629844236946
Liers,Milmort,2.3783001928418743
Lijn_204-Kruising_lijn_58/2,Y.Muide,0.3853308686616637
Gent-Zeehaven,Lijn_204-Kruising_lijn_58/2,0.6848376772488418
Lijn_204-Kruising_lijn_58/2,Y.Boma,1.4086052348234381
Lijn_204-Kruising_lijn_58/2,Y.Farmanstraat,0.3113551842889189
Y.Boma,Y.Muide,1.54564524481228
Wondelgem-Wiedauwkaaibrug,Y.Muide,0.7438367406420189
Gent-Zeehaven-Groot_Dok,Y.Muide,1.038935238286835
Stabroek-Rooster_Q,Stabroek-Sporen_027/028,4.946825789807464
Stabroek-Rooster_Q,Y.Stabroek,1.0770341104902885
Antwerpen-D.S.-Combinant,Stabroek-Sporen_027/028,1.7396160208027032
Monceau-Block_16,Roux,0.2743179602122007
Monceau-Gril_F,Roux,1.2355648447562102
Courcelles-Motte,Roux,2.164728731313388
Monceau-Block_16,Monceau-Reception,0.5324888779181939
Antwerpen-D.S.-Ijsland,Y.Polderdijk,1.703356101276961
Antwerpen-D.S.-Amerika-Zuid,Antwerpen-D.S.-Ijsland,1.9184495577556169
Antwerpen-D.S.-Ijsland,Y.Kastel,1.177559611618866
Verb.Total_Olefins_Antwerp,Y.Polderdijk,1.2198857283567914
Antwerpen-D.S.-Petrol,Y.Polderdijk,1.503120217041439
Marchin,Statte,3.8881613124194754
Bas-Oha,Statte,2.1267622543005555
Huy,Statte,1.0334825980533726
Ingelmunster,Verb.H.Essers,6.581575377080571
Ingelmunster,Izegem-Sas,2.5196771923767414
Verb.H.Essers,Y.Kortrijk-West,2.981344081107135
Acren,Lessines,2.3355794904218192
Acren,Geraardsbergen,4.593362557622996
Lessines,Y.Houraing,0.9719590893360956
Brugge,Brugge-Bundel_A,0.8129159089756033
Brugge,Brugge-Sint-Pieters,3.014545260967476
Brugge,Brugge-Bundels_U/V,0.8540325494484123
Lijn_50A-Seinen_203,Y.Welle,3.6565693916299518
Lijn_50A-Seinen_203,Y.Sint-Katherina-Lombeek,2.4637604544143716
Lijn_50A-Seinen_292,Y.Welle,5.38653299395419
Zeebrugge-Rooster_F,Zeebrugge-Rooster_G,1.3337848135450014
Zeebrugge-Bundel_Zwankendamme,Zeebrugge-Rooster_F,0.719037209834321
Zeebrugge-Bundel_Zwankendamme,Zeebrugge-Rooster_G,0.6148035564445921
Zeebrugge-Rooster_G,Zeebrugge-Vorming,0.4411369665577662
Braibant,Ciney,1.8519745588399577
Braibant,Natoye,4.25927759988854
Ciney,Leignon,2.9605311265998813
Bleret,Waremme,2.8152921648166744
Bleret,Remicourt,2.5994819443360124
Oostende,Oostende-Bundel_A,0.9593414530309134
Oostende-Bundel_A,Oostende-Bundel_B,0.4858321807240239
Racc.Andenne-Carmeuse,Sclaigneaux,3.720311670926012
Hofstade,Y.Prinsenhoek,1.8991390220079856
Houraing,Y.Houraing,0.15086311922915807
Lessines-Carrieres,Y.Houraing,1.6319865224016221
Houraing,Papignies,1.8595541713246464
Aarsele,Tielt,6.31296630640368
Aarsele,Deinze,8.190389729829013
Beernem,Maria-Aalter,4.5700355992129635
Aalter,Maria-Aalter,4.59716180743247
Beernem,Y.Stuyvenberg,4.569434022297418
Bornem,Temse,3.281091548218323
Bornem,Puurs,3.8525209162971965
Sint-Niklaas,Temse,7.488319617521872
Chastre,Ernage,2.0711730105010027
Blanmont,Chastre,1.6357398628509925
Entree_Racc.Holcim1,Racc.Holcim1,0.1547706717077488
Entree_Racc.Holcim1,Obourg,1.7178503165413939
Entree_Racc.Holcim1,Nimy,1.8528386678119322
Quievrain,Thulin,4.481136753803709
Hainin,Thulin,1.5612603237969431
Schaerbeek-Base_TucRail_Schaarbeek-Basis_TucRail,Y.Schaerbeek-Carwash_Y.Schaarbeek-Carwash,0.7205965724559608
Schaerbeek-P.E.D._Schaarbeek-D.O.P.,Y.Schaerbeek-Carwash_Y.Schaarbeek-Carwash,1.4091280221552036
Schaerbeek-Carwash_Schaarbeek-Carwash,Y.Schaerbeek-Carwash_Y.Schaarbeek-Carwash,0.06467803913226275
Bressoux,Chertal,5.530332348948549
Bressoux,Vise,12.064617205960715
Bressoux,Froidmont,1.1938496768079874
Marbehan,Y.Saint-Lambert,8.084749650864142
Habay,Marbehan,6.743542883372001
Gantaufet-Zoning,Y.Saint-Lambert,3.9548590773688237
Croix-Rouge,Y.Saint-Lambert,3.1581534114392475
Lijn_220/1-Kruising_lijn_221A,Y.Wilmarsdonkbrug,0.17025889684527076
Y.Geslecht-Zuid,Y.Ketenis-West,1.0983675077779063
Assesse,Floree,2.674312928637762
Assesse,Courriere,3.0179454984663256
Floree,Natoye,1.6126134645062722
Flawinne,Floreffe,3.3807882376286105
Flawinne,Ronet-P.E.,1.289043141879529
Floreffe,Franiere-Gril_C/D,1.5767128486668882
Familleureux,Y.Familleureux,0.816801495127371
Gouy-lez-Pieton,Pont-a-Celles,2.8617731688035897
Godarville,Gouy-lez-Pieton,2.47918137053782
Luttre,Pont-a-Celles,2.287878326331424
Racc.Flemalle-Cockerill_3-4,Y.Leman,1.6855705195528696
Leman,Y.Leman,0.16310994627616793
Comblain-la-Tour,Hamoir,3.9381992906831655
Hamoir,Sy,2.9038303900539457
Aywaille,Stoumont,9.246065392792866
Aywaille,Racc.Belle-Roche,4.522625357353842
Bokrijk,Boksbergheide,3.608612401486649
Pont-de-Seraing,Tilleur,1.2869215825134943
Braine-Alliance-CDS824,Braine-Alliance-Gril_C,0.10375262352363673
Braine-Alliance,Braine-Alliance-Gril_C,0.5136891310498075
Braine-Alliance-Gril_C,Lillois,2.4355170020896724
Aubange,Y.Aubange,1.677509754541978
Aubange,Aubange-Zoning,1.601420920262584
Willebroek,Willebroek-Zeekanaal,0.6537124162076449
Heike-Rooster_K/L/C,Willebroek-Zeekanaal,5.6629900926812216
Puurs,Willebroek,5.174436297125085
Schaerbeek-Base_TucRail_Schaarbeek-Basis_TucRail,Schaerbeek-Entree.26B_Schaarbeek-Inrit.26B,1.8496638963492529
Lijn_50C-Seinen_BY135/AY135,Y.Sint-Katherina-Lombeek,5.364765445468092
Monceau-Gril_F,Monceau-Reception,0.43777554509699146
Bertrix,Racc.Jehonville-M.D.N.,3.543813184066558
Paliseul,Racc.Jehonville-M.D.N.,8.189900376962763
Bertrix,Straimont,7.77778207244646
Bertrix,Y.Recogne,9.73544033923699
Wezemaal,Y.Holsbeek,5.878907325902549
Y.Dijlebrug,Y.Holsbeek,0.6672759075851525
Ath,Ghislenghien,6.662385506204553
Ath,Maffle,2.2341095669497544
Ath,Y.Le_Coucou,4.621228643447779
Ath,Leuze,11.643338713746216
Ath,Rebaix,3.963716354317703
Kieldrechtsluis,Y.Kalishoek-West,1.0648834948617962
Grupont,Mirwart,5.07841969379222
Forrieres,Grupont,4.727418612439202
Mirwart,Poix-Saint-Hubert,3.4553925352017285
Veltem,Y.Herent,1.94262008230138
Erps-Kwerps,Veltem,3.432198255654415
Vertrijk,Y.Molenbeek,8.574099428666011
Y.Molenbeek,Y.Tivoli,0.8978862545678036
Tienen,Vertrijk,6.992207530667859
Verb.Monsanto,Verb.Vesta_Terminal_Antwerp,0.8194584902761208
Verb.Monsanto,Verb.Oiltanking_2,0.13117203262858526
Verb.Solvay,Verb.Vesta_Terminal_Antwerp,0.34142794964740086
Genk-Zuid-R.O.-L231,Y.Termien,1.1378751993883114
Y.Bosdel,Y.Termien,0.5306968760763661
Verb.Kallo_Storage,Verb.Lanxess,0.2188101046170138
Courcelles-Motte,Luttre,5.012210505701499
Luttre,Obaix-Buzet,3.6266183890752237
Vise-Haut,Y.Vise-Haut,0.32832123721737727
Appelterre,Eichem,1.911626675846386
Harelbeke,Waregem,8.758190447045685
Fleurus,Lodelinsart,7.82391469836
Fleurus,Ligny,3.7516080967970264
Dave-Saint-Martin,Naninne,3.400220437816527
Dave-Saint-Martin,Jambes-Est,2.878414819276125
Naninne,Sart-Bernard,1.9545013448410906
Kortrijk-Goederen,Kortrijk-Ringlaan,1.610881249086515
Dinant,Yvoir,7.006054502341243
Cour-sur-Heure,Ham-sur-Heure,2.3672659481584883
Beignee,Ham-sur-Heure,1.417389257533849
Berzee,Cour-sur-Heure,1.9594143534430972
Saint-Vincent-Bellefontaine,Virton,12.868744526586273
Florenville,Saint-Vincent-Bellefontaine,9.057105551022469
Signeulx,Virton,8.721969849998429
Racc.Burgo_Ardennes,Virton,1.556427191829344
Criquelion-Faisceau,Y.Criquelion,1.401317907490191
Saint-Ghislain,Y.Criquelion,1.5473600042153617
Balen,Leopoldsburg,8.524818680836274
Zeebrugge-Rooster_H,Zeebrugge-Strand,0.8000269149781779
Zeebrugge-Dorp,Zeebrugge-Rooster_H,0.6861576530831864
Zeebrugge-Rooster_H,Zeebrugge-Vorming,0.882492377218248
Zeebrugge-Strand,Zeebrugge-Voorhaven-West,1.2843671032748463
Tour_et_Taxis_Thurn_en_Taxis,Y.Pannenhuis_Y.Pannenhuis,0.6449227480251557
Y.Laeken_Y.Laken,Y.Pannenhuis_Y.Pannenhuis,0.5038588899511415
Fexhe-le-Haut-Clocher,Momalle,2.1821828775489545
Momalle,Remicourt,3.3955807155013282
Fexhe-le-Haut-Clocher,Voroux,2.4138546324868493
Esneux,Poulseur,2.331438720532385
Machelen,Y.Machelen,0.6849651118658914
Courbe_de_Soignies-PN_63,Y.Soignies,0.49176251498203344
Soignies,Y.Soignies,3.553253683019858
Hourpes,Landelies,3.3570058012734743
Heike-Rooster_K/L/C,Y.Heike,1.2326811324680305
Saint-Ghislain,Ville-Pommeroeul,7.206296946115807
Boussu,Saint-Ghislain,1.8578586844618945
Oostende-Verb.Tilbury,Oostende-Zeehaven,1.6068195170966342
Oostende-T.W.,Oostende-Zeehaven,1.2446088751156776
Racc.Yara,Tertre,1.0061988628662557
Y.Antwerpen-Zuid,Y.West_Berchem,2.678328148119724
Sleidinge,Waarschoot,4.815215203513221
Hennuyeres,Hennuyeres-Garage,0.38308170692766264
Sint-Niklaas,Sint-Niklaas-Oost,1.2797142597333289
Nieuwkerken-Waas,Sint-Niklaas-Oost,1.9608724453148332
Belsele,Sint-Niklaas,4.4205047938302
Y.Farnese-West,Y.Ketenis-West,0.9183749123609164
Y.Ketenis-West,Y.Ketenis-Zuid,1.1249606859982744
Bas-Oha,Java,2.33311072300728
Andenne,Java,4.977338302950902
Thimister-Clermont,Y.Hammerbrucke,16.016717515040394
Chenee,Thimister-Clermont,16.50075632529169
Hergenrath,Y.Hammerbrucke,0.914469984053277
Welkenraedt,Y.Hammerbrucke,6.984968967853248
Havre,Obourg-Marchandises,2.96667996540804
Mouscron,Mouscron-Frontiere,2.7372333954043953
Frontiere_FR_-_BE,Mouscron,2.7372333954043953
Herseaux,Mouscron,3.011474561703248
Y.Kortrijk-West,Y.Leiebrug,0.5284264341533897
Bissegem,Y.Kortrijk-West,1.7264485896201929
L50D-YSTBG_WART973,Y.Stuyvenberg,0.3182003293814744
Erbisoeul,Ghlin,2.588959246090006
La_Sambre,Y.La_Sambre,0.6360843650226616
Jamioulx,La_Sambre,5.6354406773514425
La_Sambre,Marchienne-Zone,1.540026900303582
La_Sambre,Y.Nord,0.6845997443385498
Y.La_Sambre,Y.Nord,0.8823932072140785
Lanaken,Lanaken-Grens,0.6062258412049257
Lanaken,Maastricht_grens,0.6062258412049257
Ampsin,Huy,4.086405648635685
Halanzy,Signeulx,7.48609914726356
Pry,Walcourt,1.1827333772506503
Berzee,Pry,2.549671256473586
Drongen,Landegem,5.799285592944046
Landegem,Landegem-Rooster_G/H/L,1.32400232040041
Ougree,Ougree-Gril_F/K,0.647535966032985
Ougree-Gril_F/K,Seraing,1.0948206429320018
Meiser_Meiser,Y.Cinquantenaire_Y.Jubelpark,0.45212734228061013
Merode_Merode,Y.Cinquantenaire_Y.Jubelpark,1.2198263650675483
Feluy-Zoning,Feluy-Zoning-Faisceau_B,0.49911288938950077
Feluy-Zoning,Racc.INEOS,1.6866121119717896
Ruisbroek-Bundel,Ruisbroek-Bundel-Inrit_Ruisbroek-Bundel-Inrit,0.6951250840774065
Philippeville,Philippeville-642,0.5138020071416167
Mariembourg,Philippeville-642,10.234386491214476
Y.Amerika,Y.Kastel,0.620825376342106
Braine-l'Alleud,Waterloo,3.462032892569099
De_Hoek,Waterloo,2.7769061276621576
Braine-Alliance,Braine-l'Alleud,1.7147450228781695
Langerbrugge,VERB.Kronos,0.11554408069807827
Leuven-EBP_sporen_471/472,Y.Tivoli,0.4069598106303296
Leuven-Bundel_Q,Y.Tivoli,0.38644594580310765
Y.Parkbrug,Y.Tivoli,0.6403646826165661
Havinnes,Leuze,11.122059667765791
Havinnes,Tournai,4.507085560768914
Y.Straussbrug,Zeebrugge-Dorp,0.2954608692032046
Y.Straussbrug,Zeebrugge-Bundel_N.I.D.,0.8558214030490267
Y.Straussbrug,Zeebrugge-Zweedse_Kaai,1.3343380841346806
Antwerpen-Noord-Blok_L9,Antwerpen-Noord-Bundel_B2,0.7621147451140694
Antwerpen-Noord-Blok_L9,Antwerpen-Noord-Toegang_A2,1.5659605457239962
Lessines-Carrieres,Lessines-Carrieres-Cul_de_sac,0.9572311275610266
Carlsbourg,Paliseul,1.8262682770008614
Y.Wippelgem,Zelzate,7.341171373126539
Vise,Vise-Frontiere,2.182422061341337
Eijsden_grens,Vise,2.182422061341337
Arlon,Viville,2.0338181620370195
Arlon,Y.Autelbas,4.723965108231063
Arlon,Arlon-P.E.D.,0.5286899589594797
Schaerbeek-Entree.26B_Schaarbeek-Inrit.26B,Y.Entree_Groupe_R_Y.Inrit_Groep_R,0.02898485753274295
Schaerbeek-Entree.26B_Schaarbeek-Inrit.26B,Schaerbeek-Entree.BruPort_Schaarbeek-Inrit.BruPort,1.5653801660481956
Lijn_207-Seinen_AWL207,Y.Albertkanaal,1.550030781393556
Schaerbeek-Faisceau_L_Schaarbeek-Bundel_L,Schaerbeek-Gril_N_Schaarbeek-Rooster_N,0.7521106682147314
Antwerpen-D.S.-BASF,Antwerpen-DS-Noordzeeterminal,1.9875153239896195
Antwerpen-DS-Noordzeeterminal,Y.Frederik,1.3053224539182964
Antwerpen-D.S.-BASF,Antwerpen-D.S.-Combinant,1.0804860343588918
Bambrugge,Burst,1.2810933238515594
Bouwel,Wolfstee,2.9602422472868484
Bouwel,Nijlen,5.836950173156544
Wolfstee,Y.Albertkanaal,1.1848719545632338
Jambes-Est,Namur-Herbatte,1.8313322050680059
Jambes,Namur-Herbatte,1.7975385535549087
Namur,Namur-Herbatte,0.5105534079251968
Namur-Herbatte,Plomcot,0.9823894272686504
Bomal,Sy,2.9267534971447486
Enghien,Silly,8.624177652095725
Enghien,Herne,3.747387092986213
Silly,Y.Silly,1.6286008649681758
Haren-Sud_Haren-Zuid,Y.Pont_Albert_Y.Albertbrug,2.2321691460020943
Beauraing,Houyet,9.190731321930837
Gendron-Celles,Houyet,3.715371652739349
Beauraing,Voneche,5.475970108298491
Deinze,Waregem,12.238524573735091
Deinze,Deinze-Wijksporen,0.4088630255819614
Ezemaal,Tienen,6.249013435342316
Antwerpen-Nd-Bl.9-Rooster_G/E,Antwerpen-Noord-Toegang_A2,0.27370982162110963
Gouvy,Vielsalm,10.441383226203275
Gouvy,Gouvy-Frontiere,1.9972924830454948
Gouvy,Troisvierges_frontiere,1.9972924830454948
De_Bist,Kessel,1.3810669145861525
Maffle,Mevergnies-Attre,2.7557570526644355
Brugelette,Mevergnies-Attre,1.5740869724282818
Antwerpen-Nd-Bl.9-Rooster_D/E,Antwerpen-Noord-Perron_MainHub,1.1780855450380177
Antwerpen-Nd-Bl.9-Rooster_D/E,Antwerpen-Noord-Bundel_A2,0.6982774347490482
Iddergem,Okegem,2.419035908661627
Ninove-Wijkspoor,Okegem,2.254814853479914
Obourg,Obourg-Marchandises,0.6860692286624562
Y.Blauwe_Toren,Y.Dudzele,2.0825204964230073
Hove,Mortsel-Liersesteenweg,1.734713676650066
Chateau-de-Seilles,Racc.Andenne-Carmeuse,0.23759052465281058
Andenne,Chateau-de-Seilles,1.0067925391721968
Galmaarden,Tollembeek,2.1842685668106547
Herne,Tollembeek,1.9965456030354805
Couvin,Mariembourg,4.801693364875059
Ninove,Ninove-Wijkspoor,0.6064987272150812
Y.Antoing,Y.Maubray,1.3755259179830615
Antoing,Y.Maubray,2.751491612037887
Esplechin-Frontiere,Y.Antoing,13.162213501438773
Frontière FR-BE (Wannehain - Antoing),Y.Antoing,13.162213501438773
Criquelion-Faisceau,Tertre,1.313776138691166
Chapois,Leignon,1.3174009813466967
Y.Zaventem,Zaventem,0.5502521634568275
Diegem,Zaventem,2.031132971091634
Zaventem,Zaventem-Rooster_P/Q,0.13630252423580944
Y.Nossegem,Y.Zaventem,0.909541469315767
Nossegem,Y.Zaventem,2.0169518734032366
Y.Luchthaven,Y.Zaventem,0.803016514696372
Neerpelt,Overpelt,1.2145905640716068
Y.Bosdel,Y.Nieuwdak,1.4963540013036902
Genk-Goed.-Uitrit_Hulpstatie,Y.Nieuwdak,1.3336038134977288
Genk-Zuid-R.O.-SML,Y.Bosdel,1.7198347082705785
Genk-Zuid-R.O.-Haven,Y.Bosdel,1.2962774374520218
Vilvoorde,Y.Machelen,1.5690212247601092
Essene-Lombeek,Ternat,3.628860603609471
Hamont,Neerpelt,7.784735852150787
Y.Driehoekstraat,Y.Sint-Mariaburg,0.8037961221539459
Sint-Mariaburg,Y.Sint-Mariaburg,0.2549098721809971
Ekeren,Y.Sint-Mariaburg,1.4771957708884291
Franiere,Moustier,3.174145784369058
Franiere,Franiere-Gril_C/D,0.787542005539982
Juslenville,Theux,0.9776639226197105
Ans-Plans,Liege-Plans,3.844985703312909
Gent-Zeehaven-Sifferdok,Gent-Zeehaven-Sifferdok_R.O.,1.6443069168927087
Gent-Zeehaven-Sifferdok,Gent-Zeehaven-Sifferdok_L.O.,0.9728923405602703
Gent-Rodenhuize,Gent-Zeehaven-Sifferdok,3.992620374646581
Gent-Zeehaven-Sifferdok,Y.Farmanstraat,1.0487993500872443
Zedelgem,Zedelgem-Rooster_E/G,1.247550250054606
Verb.Bayer_Rubber,Verb.Mexiconatie,0.6366669722140548
Antwerpen-W.H.-B.Canada,Verb.Bayer_Rubber,0.4533924056924751
Verb.3M_Belgium,Verb.Mexiconatie,0.21495625976480637
Y.Krijgsbaan,Y.Zuid_Groenenhoek,2.498968601461639
Simonis_Simonis,Tour_et_Taxis_Thurn_en_Taxis,0.7751772349822366
Bois_d'Ausse,Courriere,1.5045314055893562
Bois_d'Ausse,Sart-Bernard,2.7433423830263246
Landelies,Marchienne-Zone,3.4849299659497293
Seraing,Y.Val-Saint-Lambert,2.311251447721395
Melle,Y.Melle,0.28297295747296386
Gontrode,Y.Melle,2.3670135988655234
Antwerpen-W.H.-B.Verrebroek,Y.Verrebroek,0.6219167489558689
Y.Spaans_Fort,Y.Verrebroek,1.350481642295787
